ResId,ChapterId,BookId,Link,Valid,JWLINK
195518,118584,24845,501111943,yes,
219391,128457,27970,527759141,yes,
201753,120368,26298,506032490,yes,
279378,170482,28838,576662918,yes,
205965,122836,26339,511859782,yes,
188370,113930,25529,496831016,yes,
366381,209612,33622,643873300,yes,
255566,150912,27181,554173622,yes,
368703,211226,32706,645084345,yes,
283524,171701,31301,580144923,yes,
210586,124495,26339,519006184,yes,
218807,127986,27967,527213417,yes,
257618,158360,26900,556492428,yes,
191875,115938,26338,499516164,yes,
373603,213465,32999,647187890,yes,
225918,132440,27181,535736889,yes,
265111,162268,30156,563727719,yes,
271645,166824,30151,568865179,yes,
234705,140238,28834,540984534,yes,
167655,102703,24850,484363052,yes,
269685,163017,28834,566558970,yes,
388242,218812,33278,640618524,yes,
367523,211485,33622,644298913,yes,
209988,122853,26902,516197750,yes,
208379,122853,26902,513798104,yes,
255569,156446,28838,554159926,yes,
188336,113387,26298,496863579,yes,
166865,102517,24847,483427428,yes,
256253,157421,27184,555047381,yes,
242127,146061,30152,545463343,yes,
277163,169817,31746,574937803,yes,
350206,203552,33499,637475904,yes,
269588,164920,28833,566445375,yes,
230398,134905,26903,538576367,yes,
212736,125223,25526,518998476,yes,
209381,123881,26686,514632775,yes,
197140,119385,25529,502585273,yes,
190869,115416,25424,498291702,yes,
278972,169662,31301,576080496,yes,
283498,172392,31879,579861697,yes,
239999,144667,29599,543973911,yes,
219545,126920,27639,524142459,yes,
256804,156974,28837,555520981,yes,
217898,126519,26740,526021264,yes,
265967,162754,31322,564640834,yes,
270725,166325,29599,567413425,yes,
378161,214899,32999,649364631,yes,
259545,159440,29055,558511980,yes,
384088,214421,32663,651419946,yes,
366439,207291,32665,643484329,yes,
318533,190356,32269,602469799,yes,
197128,119794,25532,502517495,yes,https://content.jwplatform.com/videos/8R1e9V1O-9YBrBxKD.m4a
186577,112683,25530,495685735,yes,
377319,212877,32882,648972089,yes,
251939,150928,26902,551816488,yes,
200953,120589,26686,505057697,yes,
201582,121686,26337,505993672,yes,
189213,112195,24845,497119530,yes,
370885,212668,33497,646313007,yes,
262149,159787,30157,560718492,yes,
256222,157515,28833,555064391,yes,
200333,120589,26686,504644715,yes,
171157,103198,25527,487563446,yes,
258974,159078,29055,557494703,yes,
261405,159439,30151,559913279,yes,
344301,202951,31722,614431389,yes,
201484,120415,25526,505647108,yes,
366122,205050,33621,643814457,yes,
221715,129795,27190,531598929,yes,
192368,116013,25532,502463693,yes,
222344,129769,26740,533072284,yes,
366469,211163,33719,643953176,yes,
201915,121686,26337,506452276,yes,
375160,211508,33469,648037187,yes,
214743,125861,26686,521701166,yes,
266400,162791,27185,565185811,yes,
175414,104849,25530,491519604,yes,
256218,157513,30153,555022878,yes,
167688,102783,24821,484423016,yes,
247443,150857,30153,548244846,yes,
256289,157470,29055,555115709,yes,
236777,142020,26337,541980248,yes,
230389,134984,26900,538555758,yes,
207367,123187,26930,482575909,yes,
258547,157428,27185,557424535,yes,
178684,106618,25527,493332900,yes,
263300,161828,27182,561732406,yes,
213828,124497,26902,525521033,yes,
284021,171185,31816,580152900,yes,
271039,166485,30152,568382731,yes,
224498,131222,26337,535501042,yes,
258006,157481,30151,557144833,yes,
187222,112680,24848,496017572,yes,
302380,176574,31817,592005518,yes,
247783,151144,26903,548765809,yes,
280283,170572,31048,577183935,yes,https://content.jwplatform.com/videos/KKF0pwdL-9YBrBxKD.m4a
276486,169569,31048,573381398,yes,
306737,183655,26899,592530078,yes,
275868,168786,31300,573041327,yes,
302083,181307,31880,591520527,yes,
213335,125574,25527,519933328,yes,
263824,162087,26899,562611177,yes,
226364,132851,28663,536256731,yes,
380836,216203,34220,646830078,yes,
237249,142454,27639,541968069,yes,
264700,162587,31301,563218984,yes,
275100,168931,31301,572099675,yes,
220581,127727,27182,529224718,yes,
388137,218747,32741,627306136,yes,
283495,172394,31883,579782366,yes,
337120,198592,27185,619842645,yes,
268783,163075,28839,566105534,yes,
173115,104415,25529,488847471,yes,
219670,128455,27184,528160530,yes,
214258,125705,26903,525532874,yes,
209561,122851,26899,516238857,yes,
277922,166485,30152,575320509,yes,
197673,119792,26337,502905736,yes,
407217,227090,32706,637362974,yes,
197528,120075,26686,502877391,yes,
370018,212376,32433,645955957,yes,
193293,116724,25530,500359352,yes,
244478,148541,26903,546382429,yes,
261213,159791,30152,559360254,yes,
259337,158799,28834,558460267,yes,
269702,163385,30157,566425489,yes,
215769,126326,26903,522704967,yes,
218309,127728,27942,529326866,yes,
270532,161680,28838,567363015,yes,
195535,118584,24845,501614958,yes,
276835,169582,31722,574347585,yes,
239464,141204,27182,543521019,yes,
204254,121686,26337,510238440,yes,
257998,151184,29599,557112743,yes,
360782,202690,32067,640666148,yes,
283660,172523,29599,579770740,yes,
255586,157377,30156,554164142,yes,
219349,128446,26902,527647415,yes,
204833,122591,26740,510596968,yes,
255023,155487,27182,553246556,yes,
283490,171184,31815,579695226,yes,
233907,137518,28834,540573375,yes,
357638,207837,32667,639484924,yes,
370082,212391,32884,645520035,yes,
385802,215614,33467,652022419,yes,
247777,148538,29055,548780669,yes,
251495,153648,30157,551789675,yes,
271112,165694,31048,568444127,yes,
282574,171701,31301,578812718,yes,
201736,121578,25527,506092539,yes,
219618,127582,26899,528134564,yes,
239936,141199,28839,543920378,yes,
261752,160613,26902,560321769,yes,
332811,197463,32667,622394358,yes,
216083,125575,26922,523127529,yes,
261051,160613,26902,559316664,yes,
228422,132990,28833,537591051,yes,
255412,156986,30153,554124285,yes,
233920,137529,28663,540535903,yes,
201746,120144,25531,505988839,yes,
378647,215614,33467,649372117,yes,
302047,181284,31881,591595911,yes,
218113,127472,26337,526450021,yes,
231505,136476,28838,540051461,yes,
184719,106997,24845,494724534,yes,
279468,170572,31048,576751600,yes,
202158,120368,26298,510551122,yes,
217421,126838,27184,525370101,yes,
110956,61771,22199,440213619,yes,
160266,96225,24845,475475777,yes,
255550,151184,29599,554256433,yes,
240910,142030,26902,544899941,yes,
178096,106119,25530,492743028,yes,
271573,166356,28837,568758165,yes,
313074,185811,32067,595920595,yes,
243062,141199,28839,545830882,yes,
279466,170946,31301,576729194,yes,
276316,168731,28838,573327578,yes,
237933,143065,27926,542466310,yes,
176034,104467,25528,491486282,yes,
319732,190355,32067,603935195,yes,
269850,162589,31300,566615410,yes,
281529,170920,31722,577943556,yes,
252520,151146,26899,551305701,yes,
228352,133508,27184,537995582,yes,
225911,128446,26902,535722279,yes,
169708,102837,24848,485927852,yes,
353605,202690,32067,638645053,yes,
169181,102981,25528,485801852,yes,
185223,110837,25530,495114223,yes,
171265,102981,25528,487105967,yes,
185653,107957,25529,495488250,yes,
182338,107957,25529,494313226,yes,
252755,153645,29055,552319550,yes,
212715,124497,26902,519384059,yes,
170210,103198,25527,486787658,yes,
242109,146402,26903,545385180,yes,
175394,105564,25532,491108744,yes,
257620,157428,27185,556472938,yes,
389476,218720,34174,654006881,yes,
255055,150912,27181,553250942,yes,https://content.jwplatform.com/videos/OP6HSQRI-9YBrBxKD.m4a
175737,104579,24846,491489035,yes,
188144,114088,22472,496404891,yes,
265359,162166,28834,564077941,yes,
204295,122278,26339,510108885,yes,
376117,213841,34137,648601571,yes,
190868,115417,26298,498277361,yes,
205590,122873,26686,511434480,yes,
277282,169582,31722,574828782,yes,
376647,214898,32664,648889423,yes,
259502,159432,27182,558464736,yes,
177882,106432,25532,492752567,yes,
211871,124073,26740,518036862,yes,
205225,122836,26339,510984072,yes,
261193,159440,29055,559833599,yes,
280114,170482,28838,577181203,yes,
172296,103796,25531,487968828,yes,
230963,134275,29055,539069722,yes,
259245,159065,26900,558923380,yes,
367122,211163,33719,644385598,yes,
191165,115605,26340,499162512,yes,
235796,141201,26899,541466735,yes,
257886,158480,27182,556097915,yes,
215371,126326,26903,522236403,yes,
178056,106618,25527,492798347,yes,
283999,172231,27181,580182758,yes,
263307,159431,29599,561731756,yes,
383306,214895,34174,651009650,yes,
169714,102985,25527,485929030,yes,
227496,133900,26339,537668406,yes,
282980,171701,31301,580219175,yes,
110085,61252,22198,443270516,yes,
387804,218593,34135,653111640,yes,
283235,172527,31300,579409943,yes,https://content.jwplatform.com/videos/dlBYPvHT-9YBrBxKD.m4a
351360,205814,33683,600026825,yes,
255575,153643,30151,554238697,yes,
247702,144638,27184,548269684,yes,
307989,182434,32275,593195881,yes,
173040,104362,25532,488855718,yes,
202141,121860,25526,507040229,yes,
360246,209331,26740,623153778,yes,
376404,214331,33493,648888998,yes,
360164,209330,26740,595101800,yes,
255904,157425,30157,554578010,yes,
270641,162836,30151,567448684,yes,
390244,218720,34174,654407558,yes,
222678,130147,26686,533379621,yes,
247169,150622,29599,547933259,yes,
259693,159443,30152,558481124,yes,
